dv,estimate,SE,df,t_value,p_value,mean_step,sd_step,mean_nonstep,sd_nonstep,n_step,n_nonstep,converged,p_fdr,sig
DV1_norm_platform_onset,-0.0459324012694371,0.0059785869493881,144.967929579243,-7.68281897683829,2.1391991150891697e-12,0.523014184569186,0.0566125058983563,0.579747868504162,0.0658306418053756,100,66,True,2.1391991150891697e-12,***
DV1_norm_step_onset,-0.118456452143028,0.0151329378389817,143.35509383799,-7.82772343370701,1.0003098154256499e-12,0.216501372913679,0.163851164519402,0.334966182186213,0.100007261523668,98,66,True,2.1391991150891697e-12,***
DV1_abs_cm_platform_onset,-1.14526177512896,0.148950212268514,145.027048847093,-7.68888984907511,2.06501595997318e-12,13.1416168821605,1.53716393979671,14.6155691650686,1.51582646245522,100,66,True,2.1391991150891697e-12,***
DV1_abs_cm_step_onset,-3.00854545534067,0.391127665261103,143.562694366837,-7.69197815074593,2.11303895377835e-12,5.4116723465006,4.16826250756649,8.45419877476496,2.51117202664619,98,66,True,2.1391991150891697e-12,***
