Frame,Time_s,Hip_L_X_deg,Hip_L_Y_deg,Hip_L_Z_deg,Hip_R_X_deg,Hip_R_Y_deg,Hip_R_Z_deg,Knee_L_X_deg,Knee_L_Y_deg,Knee_L_Z_deg,Knee_R_X_deg,Knee_R_Y_deg,Knee_R_Z_deg,Ankle_L_X_deg,Ankle_L_Y_deg,Ankle_L_Z_deg,Ankle_R_X_deg,Ankle_R_Y_deg,Ankle_R_Z_deg,Trunk_X_deg,Trunk_Y_deg,Trunk_Z_deg,Neck_X_deg,Neck_Y_deg,Neck_Z_deg
17,0.16,-1.4305925131692785,-2.097660779953003,8.123440879681649,-0.44433198003965657,-0.011431217193603516,0.338597236593273,2.940379148774153,0.8493711948394775,-2.858451883453496,0.1932176206049041,-0.048798322677612305,0.11946961353704322,-2.109258571956847,0.7761526107788086,-7.941570231000546,0.1274754490179446,0.2268977165222168,0.31822534362006394,-0.22269319524638753,-0.1432645320892334,-0.21168858655473421,-0.3120508526103727,0.10999059677124023,-0.008905712904049956
18,0.17,-1.4301024470963313,-2.0985872745513916,8.124574264197047,-0.4434935743190369,-0.009912371635437012,0.3431999303202158,2.9272374379242247,0.8361773490905762,-2.8336147543103913,0.19186961873917863,-0.04971671104431152,0.11605665338615245,-2.0694060189754087,0.7086267471313477,-7.895521949389965,0.12372161973878804,0.2208724021911621,0.30875443256219537,-0.22812831827842572,-0.14348387718200684,-0.2184496200594006,-0.30788102212207846,0.10988616943359375,-0.009705271923764691
19,0.18,-1.4293075838316707,-2.097341537475586,8.128318915409507,-0.44230512140345546,-0.00800323486328125,0.34846771371758756,2.9097837432739038,0.811983585357666,-2.801215751982436,0.19031489692935444,-0.050871849060058594,0.11296513901307548,-2.0266462600067787,0.6178674697875977,-7.8305992937817015,0.12051569969711329,0.21382856369018555,0.3002841442177333,-0.23348062526677715,-0.14359688758850098,-0.22535291359787357,-0.303996352031632,0.10997915267944336,-0.011617298004544807
20,0.19,-1.4281225460106732,-2.0930334329605103,8.135660941880449,-0.44024411182140355,-0.006284356117248535,0.3544518132041663,2.8867122180312466,0.7737007141113281,-2.7585172512729237,0.18795037081606059,-0.051763296127319336,0.11031427856317011,-1.9770571656417821,0.4954833984375,-7.741034169421678,0.11796526437234833,0.20546579360961914,0.2934577970291281,-0.23847007845547097,-0.14404916763305664,-0.23140264693350665,-0.3006427291491569,0.11035895347595215,-0.015454156770799976
21,0.2,-1.4261964326647298,-2.08744215965271,8.146742070035147,-0.43680340402701034,-0.005061626434326172,0.3611667429319354,2.8554273903116494,0.7233848571777344,-2.6996401668537677,0.18441873612834092,-0.052344322204589844,0.10859509860473682,-1.914958152925084,0.3248100280761719,-7.619177618213128,0.11623253075728046,0.19598960876464844,0.2896269146783972,-0.24279102687915177,-0.14423465728759766,-0.23811170696745743,-0.2977808798869219,0.11092019081115723,-0.019542878762698557
22,0.21,-1.4067389312666556,-2.050362706184387,8.050697230586897,-0.43171320554805703,-0.004049897193908691,0.3688669274474776,2.783467078537334,0.6514344215393066,-2.5994698931468303,0.1797101744692633,-0.05281186103820801,0.10754538390667046,-1.8286463330441023,0.1495819091796875,-7.401412404452903,0.11511771581868757,0.18609142303466797,0.288009440505574,-0.24644688563240003,-0.14287328720092773,-0.24749297179246987,-0.29501806836765354,0.1118781566619873,-0.02131317841820124
23,0.22,-1.3861510335609442,-2.018208861351013,7.953349532554467,-0.4249982758202897,-0.0030602216720581055,0.3782089186847628,2.7203185645659813,0.5950267314910889,-2.518054465127101,0.17409223715522204,-0.05317807197570801,0.10739405252787226,-1.7616880676197633,0.02544403076171875,-7.219391278166648,0.11493287382427386,0.17533636093139648,0.28915990049389784,-0.24926860753326174,-0.13939809799194336,-0.2578207514260582,-0.29236624742239314,0.1130824089050293,-0.02216097564892916
24,0.23,-1.3643132112371212,-1.9937958717346191,7.856395424172959,-0.41599694026785805,-0.0027087926864624023,0.3914765611475133,2.672106393648977,0.5627570152282715,-2.46971977769186,0.16705436754575853,-0.05324196815490723,0.10849488692300802,-1.7236097629969422,-0.013944625854492188,-7.095460056997706,0.11622463335105282,0.1624774932861328,0.2942782735031759,-0.2506636736712373,-0.13404107093811035,-0.267313113546789,-0.28997397366559596,0.11432695388793945,-0.023543235182210687
25,0.24,-1.3407097850128498,-1.9763890504837036,7.760425289918756,-0.40413631677413164,-0.0036886930465698242,0.4105319351582022,2.628890506109837,0.5447795391082764,-2.433716996803076,0.15821823719387784,-0.052741050720214844,0.11119323853198604,-1.69647598274542,-0.020824432373046875,-6.993838794978964,0.11937868664371765,0.14534330368041992,0.304637962926793,-0.25027947553042296,-0.12670016288757324,-0.2784426933559132,-0.2878736904958181,0.11622381210327148,-0.02329478705115129
26,0.25,-1.3148233680585015,-1.9662762880325317,7.666178924656336,-0.3898654902770353,-0.0033566951751708984,0.43066904037869236,2.5815940074284374,0.53287672996521,-2.3910483781711833,0.14889951128845325,-0.052678585052490234,0.11450876176549829,-1.6639807174388497,-0.047252655029296875,-6.880747937796477,0.12360507963607459,0.12525606155395508,0.3169139472994216,-0.24764046118986016,-0.11685419082641602,-0.2933109479619733,-0.28621053943292196,0.11880016326904297,-0.020480322226283043
27,0.26,-1.2877314227156464,-1.9602551460266113,7.572327429705306,-0.37486810240698,-0.0013943910598754883,0.44897223980703416,2.5385860137721594,0.5299878120422363,-2.358338815679404,0.14013904662597132,-0.05321645736694336,0.11764307154259379,-1.6405202983003253,-0.04976463317871094,-6.785675119644485,0.1280222910383686,0.10433387756347656,0.3283767122739949,-0.2431863240773655,-0.10632824897766113,-0.30827087651329954,-0.28513478463864317,0.12212371826171875,-0.01780331495846088
28,0.27,-1.2630155294303087,-1.950476050376892,7.475602132660994,-0.36143824295144356,-0.0032504796981811523,0.47117035460957446,2.5101728537117296,0.5369837284088135,-2.352869328258105,0.13120953478153163,-0.05224323272705078,0.12106552992529918,-1.6414075825621923,0.021363258361816406,-6.7404148711093965,0.1326996899593582,0.0817880630493164,0.34065739240167847,-0.23929738511868948,-0.0984811782836914,-0.3179775358192396,-0.2848001053693139,0.12613749504089355,-0.017382831437681823
29,0.28,-1.2419725703711464,-1.9332873821258545,7.3745157598316275,-0.3515080016718901,-0.00907886028289795,0.4950691865154493,2.4983327207855126,0.5519423484802246,-2.3769427568746377,0.12335044164608,-0.04980587959289551,0.12384136149267455,-1.6691936458794503,0.17473220825195312,-6.74906701324051,0.13676173152481175,0.06111955642700195,0.35064739783646814,-0.23701951703048962,-0.0947878360748291,-0.32194000603319894,-0.284427860059548,0.13122105598449707,-0.01808890224313231
30,0.29,-1.2219225500625726,-1.9136128425598145,7.271367950533388,-0.3436498690317915,-0.013957738876342773,0.514330319974885,2.495497338506311,0.5727114677429199,-2.417987071144537,0.11763944300459728,-0.04796648025512695,0.1252612937880968,-1.7130645912486773,0.37490272521972656,-6.78735961504854,0.1397424687672877,0.04539918899536133,0.35583919537932385,-0.23505583764411142,-0.09357023239135742,-0.3232537502313686,-0.28353993546744505,0.13771343231201172,-0.01954159810222933
31,0.3,-1.2006746853283108,-1.8964204788208008,7.168664103531198,-0.3354971844837351,-0.015683889389038086,0.528000089825019,2.4867043237235658,0.5918910503387451,-2.4472540048512186,0.11327612606372273,-0.0474543571472168,0.12571870301907606,-1.7468866208015223,0.5410938262939453,-6.803606073763061,0.14166943588687753,0.033876895904541016,0.3576995681545059,-0.23231522423964357,-0.0922698974609375,-0.3246932125989488,-0.28212096366737427,0.14506816864013672,-0.021505277488607533
32,0.31,-1.1802421744262173,-1.8773739337921143,7.064774791821189,-0.3285252688884448,-0.01735365390777588,0.5385920056804174,2.4674581313029393,0.602919340133667,-2.452821462798425,0.1100283711133816,-0.04684138298034668,0.12531636218828002,-1.7594050768896865,0.6409902572631836,-6.778224237033647,0.14219109158473708,0.025144577026367188,0.35682573082756797,-0.22988879953699737,-0.09185671806335449,-0.3245803010342321,-0.2808761616911397,0.15192842483520508,-0.02377375406669824
33,0.32,-1.1630070458293353,-1.8517591953277588,6.957974965751108,-0.32135015516534615,-0.018894314765930176,0.5327650005447495,2.440594143523633,0.6041185855865479,-2.438457574973888,0.10138668770943471,-0.04263758659362793,0.12831652278120798,-1.7538301484230752,0.6860647201538086,-6.719177251658887,0.14554193970286322,0.016860008239746094,0.367086809395043,-0.22947471931856533,-0.09396743774414062,-0.320978977072637,-0.28004287861239874,0.15746164321899414,-0.026622369837416393
34,0.33,-1.1470192805296282,-1.8234052658081055,6.850402901417992,-0.31601663119721124,-0.02165353298187256,0.5271113114592723,2.405527952324787,0.5971770286560059,-2.4057145018664934,0.09398340297937557,-0.037912607192993164,0.13064220219359735,-1.731140686887116,0.6819257736206055,-6.629017047067426,0.14790048940063327,0.009142398834228516,0.3752006472421945,-0.22992551180378484,-0.09673190116882324,-0.3156658369503076,-0.2793923030939567,0.16127800941467285,-0.030377693220454027
35,0.34,-1.1280740433193053,-1.8010553121566772,6.745969309008497,-0.3090780127741244,-0.02026522159576416,0.5183404947913299,2.3594835126956157,0.5865352153778076,-2.3540159462650205,0.08761008943181303,-0.035565853118896484,0.13252808145646133,-1.6904201662725575,0.6261758804321289,-6.505382085353733,0.1496334364591121,0.0025467872619628906,0.3814848481654298,-0.22877035606040685,-0.09669017791748047,-0.3126884080807111,-0.27870416153507804,0.16343069076538086,-0.035365011975033056
36,0.35,-1.1061337681579317,-1.7851303815841675,6.644617412575147,-0.30027816780220995,-0.014600157737731934,0.5065259750744993,2.3010738693477824,0.5721614360809326,-2.2805333560794385,0.0818589634289566,-0.035680532455444336,0.13414918416728172,-1.629137788048499,0.5099191665649414,-6.341948465120022,0.15128804978554777,-0.002209186553955078,0.38657846173896626,-0.22604254926063305,-0.09405183792114258,-0.31176985435905014,-0.2779460105372067,0.16422510147094727,-0.04184899593149094
37,0.36,-1.085211191182891,-1.76719331741333,6.542435221270818,-0.29276837480978024,-0.009902238845825195,0.49563694599020636,2.230421111912701,0.5482180118560791,-2.1807477074001373,0.07671294949788088,-0.03616595268249512,0.13562738651406048,-1.5439710920705525,0.3187217712402344,-6.129235883798315,0.15291747678941903,-0.004838466644287109,0.3908614172353877,-0.2242632849818449,-0.09242081642150879,-0.309148555821646,-0.27725103878915647,0.16411733627319336,-0.048789748788693466
38,0.37,-1.0672349870610631,-1.7435095310211182,6.43796577036818,-0.28798382729618766,-0.008420586585998535,0.4871145774533243,2.1537012255039443,0.5160541534423828,-2.065981959767117,0.07205081178081829,-0.03596162796020508,0.1369427315378169,-1.4463047230246593,0.0799112319946289,-5.8858506304613725,0.15433900991042782,-0.005971431732177734,0.394356766543142,-0.2249454501251993,-0.09336638450622559,-0.30360948584817726,-0.27621797267719117,0.1632246971130371,-0.05569336249228396
39,0.38,-1.051827787840807,-1.714959979057312,6.331679916033142,-0.28563680354264065,-0.009616851806640625,0.4806916383125728,2.083187846616614,0.485119104385376,-1.962767769567881,0.0677743663084498,-0.03514528274536133,0.13828657125701693,-1.3601265187193157,-0.13065814971923828,-5.660416821810517,0.15539320692013714,-0.006435871124267578,0.3976514790440264,-0.22799086072137875,-0.09666013717651367,-0.2948287440615971,-0.27481266125546,0.1611950397491455,-0.06323773331738547
40,0.39,-1.038812008603701,-1.68166184425354,6.2233501275889775,-0.28544470447223524,-0.013525009155273438,0.4762947040343768,2.0232979732095915,0.4588346481323242,-1.8802285619862733,0.06357828228053486,-0.033536434173583984,0.1400357400147747,-1.292779359399109,-0.28297996520996094,-5.471400728040522,0.15621154896006928,-0.0067996978759765625,0.4018016727384559,-0.23350623847616525,-0.10268831253051758,-0.28360119372656545,-0.27256894411311094,0.15821242332458496,-0.07032533524174323
41,0.4,-1.028382309741092,-1.6428762674331665,6.112937131447961,-0.287608166891836,-0.020771503448486328,0.4741286802938358,1.9717294046457607,0.4344620704650879,-1.8128022151603767,0.05966671832023307,-0.03062725067138672,0.14193197128309953,-1.2393489239562148,-0.3931703567504883,-5.3095406126368525,0.1566952117306708,-0.006873607635498047,0.4062220857919234,-0.2421959466477137,-0.11191439628601074,-0.2730697890783462,-0.2690735948053593,0.15530729293823242,-0.07374469869498057
42,0.41,-1.018852488301631,-1.602467656135559,6.002142071600245,-0.290788473724124,-0.028866291046142578,0.47244247734249,1.9255329933075562,0.4126770496368408,-1.75674108966997,0.056237323026651964,-0.027245044708251953,0.14355915713114942,-1.1965441284277452,-0.47223854064941406,-5.168617588360211,0.15678528485035015,-0.006455898284912109,0.409925755869363,-0.2540087588172497,-0.12304949760437012,-0.2672582585900174,-0.2633840472267366,0.15346074104309082,-0.072032455647423
43,0.42,-1.0080992092270922,-1.5638713836669922,5.892840902190057,-0.29315854936611885,-0.03574860095977783,0.4694406092022696,1.8822458156689543,0.3944416046142578,-1.709169462431066,0.052927242600134594,-0.02424001693725586,0.14490897326587304,-1.1618614950394779,-0.5276961326599121,-5.044007617142499,0.15694750184313788,-0.006267547607421875,0.41302111222384763,-0.2685288872190519,-0.13578224182128906,-0.2679837527459197,-0.25419573524578,0.15413379669189453,-0.06518561789130839
44,0.43,-0.9991636142454237,-1.5214828252792358,5.782428119492451,-0.29701419115258965,-0.04492461681365967,0.4676160949202295,1.8426926170722333,0.3760364055633545,-1.6674871658040051,0.04969827067001109,-0.020135879516601562,0.14642965085155302,-1.1340974163936108,-0.5644321441650391,-4.931493910944879,0.15748111037204549,-0.006795406341552734,0.4166684332406341,-0.288732586783949,-0.1536085605621338,-0.2727339358702521,-0.2402501965079047,0.15939092636108398,-0.05279309341596683
45,0.44,-0.9929071609656912,-1.4740514755249023,5.67010821991253,-0.30290352176443314,-0.057402729988098145,0.4676826892646364,1.8065882371195459,0.35631775856018066,-1.6296705428037601,0.04634624861312164,-0.014474153518676758,0.14831958553923674,-1.1123417697832392,-0.5860223770141602,-4.826784549647644,0.1586578238999916,-0.0073566436767578125,0.4214068769773309,-0.31243846584577106,-0.17306089401245117,-0.27678861363800666,-0.22455100670062933,0.16480445861816406,-0.03826400039088007
46,0.45,-0.9856381321415064,-1.4292716979980469,5.559432048045055,-0.30786650797009507,-0.0684894323348999,0.4662329816133024,1.771342753454988,0.3390657901763916,-1.5946572855709822,0.04284524305496107,-0.009104490280151367,0.15028337164732108,-1.096216760369897,-0.5967578887939453,-4.727475306662952,0.1602336766075605,-0.007006168365478516,0.4265256768734327,-0.3303267312820335,-0.18260979652404785,-0.27529728452141655,-0.21447989276944668,0.16136431694030762,-0.02890749500160883
47,0.46,-0.9756874002944436,-1.3906582593917847,5.451579305625734,-0.3106062676009156,-0.07583916187286377,0.4618539765816774,1.7355922626786717,0.3263227939605713,-1.561646340982076,0.03935288195496889,-0.005057096481323242,0.15201002212515924,-1.0859170485449292,-0.6002235412597656,-4.632138672454267,0.16176257176458542,-0.005672931671142578,0.4311702055090407,-0.3429011095440284,-0.18211603164672852,-0.26946483657875464,-0.2082166093005462,0.15035247802734375,-0.025759631567879637
48,0.47,-0.9636517532032354,-1.357438564300537,5.346030898277647,-0.31165214031757316,-0.07986867427825928,0.45503488646906654,1.6994202211645186,0.31767797470092773,-1.5301638646633715,0.03611889410467373,-0.002187013626098633,0.15330690429381533,-1.0824690836745425,-0.5994172096252441,-4.539803906385804,0.16294141972664722,-0.003788471221923828,0.43479020576914795,-0.3616516863630057,-0.18013286590576172,-0.2675194066040647,-0.19375709882762848,0.13997530937194824,-0.02221903225687427
49,0.48,-0.9494236153884525,-1.3289116621017456,5.242592379052858,-0.3110690129171836,-0.0810995101928711,0.446209428287764,1.662764303436353,0.31218433380126953,-1.5001180759478974,0.03344049945467664,-0.0003972053527832031,0.15396751165260247,-1.0877959908969177,-0.5965981483459473,-4.45001338578317,0.16358196340474773,-0.0011849403381347656,0.43673467524848597,-0.3824120463452587,-0.1759805679321289,-0.27527017720814806,-0.1753941352440478,0.13032126426696777,-0.012269581070281532
50,0.49,-0.9327622226818519,-1.3048717975616455,5.141441759756612,-0.30875101746761047,-0.07944834232330322,0.4351522057951591,1.6255150130240419,0.30907630920410156,-1.471354868692504,0.031474578912476625,0.0002663135528564453,0.15380038546134878,-1.1045779791310504,-0.5913805961608887,-4.362113973806983,0.16373735020836566,0.0025072097778320312,0.43647598183367187,-0.38520986258402523,-0.16044282913208008,-0.2962880566664525,-0.17378050305263315,0.11510038375854492,0.010308036118019004
51,0.5,-0.9132970373209623,-1.2858531475067139,5.042902407157426,-0.3042695595984366,-0.07442474365234375,0.4215507378367249,1.587416644720534,0.3084068298339844,-1.4439408372416,0.029825194949624212,-0.00037860870361328125,0.1530694484984516,-1.1230564156002854,-0.582453727722168,-4.276615373324056,0.16370746813074666,0.006701469421386719,0.43474239444495755,-0.3634830308342156,-0.13404440879821777,-0.3322594613737362,-0.19545952347825235,0.09614443778991699,0.047391267556133876
52,0.51,-0.8902647856660337,-1.2730847597122192,4.947478261150001,-0.29692112982514907,-0.0651555061340332,0.40497386872110397,1.5481432704363725,0.3107025623321533,-1.4180482304283166,0.027904097523852478,-0.0028672218322753906,0.15254576508818207,-1.1199685297652047,-0.5702996253967285,-4.194062291920697,0.16384385847073535,0.010098934173583984,0.43357357832323906,-0.3294319765007625,-0.1058659553527832,-0.3829666790502051,-0.227359921996797,0.0817410945892334,0.09646361542173665
53,0.52,-0.8649879630951087,-1.2638163566589355,4.853988979668394,-0.28781051124599877,-0.053295016288757324,0.3866928674075645,1.5087902817596976,0.31432127952575684,-1.3935782239530994,0.025753228265533057,-0.00664520263671875,0.15249688654693405,-1.0835638349324483,-0.555445671081543,-4.114283121094009,0.16404812381560108,0.012561798095703125,0.43355650285031455,-0.2971482336150508,-0.08030295372009277,-0.4391779619806464,-0.255795707058855,0.0727229118347168,0.14889684324580887
54,0.53,-0.8410848623210025,-1.2508857250213623,4.759108900917043,-0.27970819934307123,-0.04343879222869873,0.37004855017388927,1.4711849677369,0.31571054458618164,-1.3703946409193724,0.023423920315147173,-0.009941339492797852,0.15288279223503998,-1.0256705111971858,-0.5356488227844238,-4.037362384434972,0.16411663915071273,0.014363288879394531,0.43445979536804824,-0.2717185855614481,-0.06004619598388672,-0.48255414552187026,-0.2777428124093966,0.06588292121887207,0.1905883179395671
55,0.54,-0.8203321863015649,-1.231961965560913,4.661066444579975,-0.27394010458899487,-0.03710615634918213,0.35664942656961784,1.4361294487086327,0.3144857883453369,-1.348693635822361,0.020967293369763995,-0.012130022048950195,0.15385513369641468,-0.9693801474827604,-0.5088567733764648,-3.9640898225663674,0.1642131155727391,0.015148162841796875,0.43662880731635045,-0.2522918200146389,-0.04502987861633301,-0.5081246662271055,-0.29497879477992583,0.0597684383392334,0.2183688317281245
56,0.55,-0.8021442463154678,-1.208653450012207,4.5605945753325,-0.26994956656641556,-0.03339672088623047,0.3457561286170936,1.4035003543830125,0.3119838237762451,-1.3290888584703087,0.018240447065342114,-0.013365983963012695,0.15530099936634167,-0.9246468907308194,-0.47482728958129883,-3.8959885676731094,0.16484320052367263,0.015076160430908203,0.43999395614305126,-0.2381780878684534,-0.03438758850097656,-0.5215393712004222,-0.30781442777767154,0.05493426322937012,0.23696359485666108
57,0.56,-0.7863554102753358,-1.1816234588623047,4.458026691783475,-0.26764693904247494,-0.03193008899688721,0.33700921761124647,1.373576655298952,0.3087120056152344,-1.3122912888671316,0.01567475053665035,-0.013386726379394531,0.15664035677389898,-0.889198422381865,-0.43178653717041016,-3.834845567996801,0.1658135142726378,0.01454782485961914,0.44326006722678635,-0.22964547404781577,-0.030518531799316406,-0.5254984263197966,-0.3155035132358144,0.05406951904296875,0.24826115463068543
