Frame,Time_s,Hip_L_X_deg,Hip_L_Y_deg,Hip_L_Z_deg,Hip_R_X_deg,Hip_R_Y_deg,Hip_R_Z_deg,Knee_L_X_deg,Knee_L_Y_deg,Knee_L_Z_deg,Knee_R_X_deg,Knee_R_Y_deg,Knee_R_Z_deg,Ankle_L_X_deg,Ankle_L_Y_deg,Ankle_L_Z_deg,Ankle_R_X_deg,Ankle_R_Y_deg,Ankle_R_Z_deg,Trunk_X_deg,Trunk_Y_deg,Trunk_Z_deg,Neck_X_deg,Neck_Y_deg,Neck_Z_deg
11,0.1,18.07575754407483,-3.2477653,2.1262837789584554,18.421681012326587,2.504927,0.8236374642513224,0.8240599754845113,-5.1661654,-9.670641157125736,1.4906244331666967,1.2822161,-1.625623442277116,5.390780590172278,8.66711,-1.3494309824776188e-07,6.214868526743704,7.3237906,-1.3449942359191646e-07,12.92148420674529,2.1770334,-3.5930683973225745,15.23830401000748,0.071182966,5.924757522407881
12,0.11,18.076015383715998,-3.2526355,2.116785120257083,18.425480305052407,2.5060182,0.8273289680543028,0.8293223694357416,-5.1538644,-9.668025194673621,1.4909447050057467,1.2824394,-1.6274935267275243,5.385206302035901,8.661422,2.428938975803159e-07,6.211657057173328,7.3233557,-5.3799718547891676e-08,12.932368966961352,2.193523,-3.605181310928769,15.22688564126251,0.046004098,5.944632946005795
13,0.12,18.069166411525767,-3.255244,2.1024097064883223,18.424522371021315,2.5046232,0.835181444443996,0.8392600278738457,-5.140908,-9.665569741667001,1.493176789482166,1.283141,-1.6289153800136507,5.378049544446197,8.655672,2.6987798430333625e-08,6.208616769219026,7.322415,-1.3449901648091722e-07,12.939554325968206,2.2164776,-3.614083181851411,15.216070036711796,0.016109213,5.964962577183515
14,0.13,18.059716844809056,-3.2579277,2.087633659436057,18.42136170098289,2.5031772,0.8432612914278567,0.8505192745554944,-5.127423,-9.663144170738,1.495987412325626,1.2837054,-1.6298818517812075,5.37117922791481,8.650076,-5.397479536088752e-08,6.205766019014193,7.321276,-2.689973205175858e-08,12.944008463080701,2.2493129,-3.6248484137569976,15.205455922741596,-0.020976791,5.988078071768954
15,0.14,18.0439220323534,-3.2578433,2.0672107534874846,18.414229275942105,2.4981015,0.8560531151653799,0.8655544419093965,-5.113169,-9.660979000771107,1.4997933217972041,1.2854147,-1.630624314688329,5.364171453826377,8.644813,-8.096107030552872e-08,6.202835867860257,7.3198757,2.958961620140336e-07,12.944546340477839,2.2786367,-3.627869064917436,15.19605758244366,-0.056755673,6.0074254363666615
16,0.15,18.021399483565283,-3.254344,2.0401794260735127,18.40293043550761,2.488578,0.8745763213901899,0.8844535753428218,-5.098335,-9.658590995882541,1.5047027337065624,1.2887648,-1.6315114922284901,5.3577203401553,8.639933,-2.428800558063422e-07,6.199867723779063,7.3181973,1.6139728547752234e-07,12.941839024245576,2.297813,-3.619406033648967,15.188692930971092,-0.08585828,6.0188950315304055
17,0.16,17.99972387823425,-3.2520013,2.0148375032620613,18.391397661094043,2.4800797,0.8915010499058056,0.9012741968344475,-5.0836287,-9.655823061721394,1.5091444911011862,1.29229,-1.632402725193471,5.351751181707532,8.635366,-5.397268983368839e-08,6.19717278726467,7.316751,-2.6899461704610657e-08,12.93861944382556,2.312243,-3.609050613093581,15.185160015622904,-0.10784234,6.02467123713412
18,0.17,17.98250155624206,-3.252719,1.9942784204169115,18.381710745303675,2.4750059,0.9042954883251204,0.9132775072488045,-5.069474,-9.652442971855884,1.5123775184561294,1.2951349,-1.6330011137977876,5.34732607289901,8.631173,-2.4287443258566535e-07,6.1947382517123835,7.3154283,0.0,12.936600269152176,2.3237596,-3.602575593760409,15.18599671379623,-0.12060415,6.028201164274548
19,0.18,17.969428574170657,-3.255651,1.9775459510542612,18.373874810778375,2.4725823,0.9137753640062749,0.9209322283176847,-5.056044,-9.648303877218856,1.5145847367751015,1.2972904,-1.6333087924755556,5.344010016056969,8.627541,-2.968436110869854e-07,6.192150463790595,7.3138013,1.0759712165197526e-07,12.930958532897746,2.3435645,-3.5871252789710173,15.195543610708615,-0.13825126,6.020612824106664
20,0.19,17.959960224433726,-3.2598076,1.9639301823872524,18.36788644242357,2.4717174,0.9206389570701973,0.9251816731984904,-5.043356,-9.643742164626934,1.515830179081571,1.2989285,-1.6337811427453441,5.341415397946011,8.624231,1.8889885480832616e-07,6.189919126366116,7.3124027,1.0759679087428838e-07,12.925747952334671,2.3602867,-3.5762018854974627,15.208947856954765,-0.14941931,6.014748252930561
21,0.2,17.952904639021103,-3.2643964,1.9526627181342584,18.3631189703829,2.4716094,0.925409417318628,0.9269700088222702,-5.0313473,-9.638771494458457,1.5162089344153893,1.3002551,-1.634645588562174,5.3393906737439245,8.620953,-7.016182002897499e-07,6.188674751276705,7.311746,-5.3798319103831835e-08,12.920446871765096,2.3735883,-3.568927734031399,15.222650923977103,-0.15855749,6.013502170293857
22,0.21,17.947460978252604,-3.2688668,1.943208669105903,18.359118187076565,2.471739,0.9286994340644585,0.9273531397460256,-5.0200796,-9.633720569567233,1.5162055193208044,1.3013815,-1.6359192053989697,5.338165935448377,8.617626,1.0794030350210517e-07,6.188270062568382,7.311747,8.069747865574775e-08,12.916035423334913,2.3835337,-3.5632757524932135,15.235409717346688,-0.16758917,6.016124109161495
23,0.22,17.942782298671144,-3.2729704,1.9349735954009832,18.35548452643812,2.4719224,0.9308560662948901,0.9271740607237243,-5.0095773,-9.628367408805234,1.5159828978425443,1.3024498,-1.6368056358871905,5.336516871650642,8.614153,8.09544865573381e-08,6.188293541343653,7.3124084,1.0759679087428838e-07,12.912715951398287,2.3907158,-3.5578624006891553,15.247418897454862,-0.1766836,6.020405783997448
24,0.23,17.938192411548897,-3.2771053,1.9276078767113591,18.351758658245874,2.472497,0.932377704375922,0.9267568855758247,-4.9997587,-9.622663347074628,1.5155594261140033,1.3034928,-1.6369854619614324,5.334345725268224,8.610564,1.619074591706478e-07,6.188328119176327,7.3131037,1.344961921483601e-07,12.910116210645452,2.395934,-3.5518718979002313,15.257906652925417,-0.18622458,6.0250067701770975
25,0.24,17.933566665933505,-3.2815108,1.9209031922673454,18.347879110797308,2.4735134,0.9331888960615669,0.9264084392064482,-4.990275,-9.616942209871096,1.5150217621602764,1.3045611,-1.6363155698142422,5.33224202700386,8.607071,5.3968650529242934e-08,6.188283722946721,7.3130474,1.344961921483601e-07,12.907920304827293,2.4003534,-3.5466267395044846,15.26764991777644,-0.1937564,6.0290301784850575
26,0.25,17.9288299297441,-3.2862678,1.915082163547202,18.34363756332273,2.4749184,0.9331918842693286,0.9260327788020976,-4.9810047,-9.61121509625204,1.5145909266340367,1.3055601,-1.635374177647544,5.330093078736245,8.603629,-3.77777074177879e-07,6.187993439906996,7.312773,-1.34496103092829e-07,12.905144686703329,2.40603,-3.5446508938436465,15.278048880787784,-0.19773392,6.033071516039589
27,0.26,17.924605457742448,-3.2913685,1.910076488659229,18.33960433661784,2.476858,0.9324012898728997,0.9253691832355485,-4.9720736,-9.605637393021079,1.5141608381597376,1.3063871,-1.6342797465547552,5.326988330871651,8.600038,2.698382337309273e-07,6.187918307826125,7.31292,-2.958915565708548e-07,12.902340040275392,2.412629,-3.54340715908447,15.288166098495866,-0.20134328,6.03647209647261
28,0.27,17.921344042413768,-3.2969384,1.9057905449550459,18.336021902398166,2.4794335,0.9309790096999504,0.9241258753631946,-4.9632854,-9.599927354874948,1.5139756760002068,1.3069692,-1.633231419238864,5.324541415601494,8.596329,-5.126876035457027e-07,6.188401970596727,7.3133025,-1.0759700715200673e-07,12.901606648713262,2.418165,-3.538318241265987,15.295436834867344,-0.20662412,6.0367094455462675
29,0.28,17.91866490071183,-3.3026543,1.9017669232036738,18.33267510970486,2.4819703,0.9291603651117286,0.9221419188527175,-4.95414,-9.59402094879018,1.5137820828259192,1.3076106,-1.6321894952253198,5.321824280972298,8.592214,1.349163306995627e-07,6.189766727770261,7.3137646,1.8829496925206605e-07,12.902681549733892,2.4228716,-3.528748719351976,15.298235504879758,-0.2155651,6.034320586884056
30,0.29,17.915869645794,-3.3083131,1.897627401679823,18.328952656607203,2.4840019,0.9272639203999923,0.9196247807001562,-4.944702,-9.587965986090962,1.5136956382442361,1.3086551,-1.6310329520997662,5.319443106272902,8.587577,2.6982935362225666e-08,6.191702659513136,7.314507,1.0759729976303741e-07,12.904393365894627,2.4277344,-3.5159100981464677,15.294393523471625,-0.22803159,6.0295958035257
31,0.3,17.91391962678596,-3.313931,1.8937141301722287,18.3254914582453,2.4854875,0.924918710915445,0.9164653913222022,-4.93523,-9.581652329976933,1.5140153764747575,1.3102814,-1.630028594126657,5.316882639107794,8.582307,-5.126686728842386e-07,6.193389716238129,7.3149624,2.6899353565751485e-08,12.907824682178912,2.4315088,-3.501262970914787,15.284836381275484,-0.23859093,6.019977189627029
32,0.31,17.91463338155423,-3.3193314,1.890366056818453,18.32374122227048,2.4864533,0.9219364795690882,0.9119801981933252,-4.9252577,-9.57507485780621,1.5147987137951933,1.3121588,-1.6292894395924147,5.315008605954271,8.576658,2.1585729989950457e-07,6.194503037072841,7.3146415,-2.420940008001465e-07,12.913839517516754,2.4342504,-3.487983589064401,15.272723040782466,-0.24497251,6.007148386818453
33,0.32,17.917585730822967,-3.3246772,1.887628645065159,18.323667797736906,2.4873872,0.9184569250737897,0.9061658929406461,-4.914035,-9.568318946943421,1.5154582539369226,1.313475,-1.6287402496944632,5.316830132028549,8.570933,8.094526294876185e-08,6.195494268276139,7.314014,-4.303887410522755e-07,12.921301499184993,2.4377248,-3.4771965859308356,15.260117926669208,-0.24979852,5.9934013504533326
34,0.33,17.921388438643373,-3.3303747,1.8855558960954717,18.324116882674833,2.4887567,0.9143180438801736,0.8994423187547089,-4.902271,-9.561122488879167,1.5157929332062532,1.3142145,-1.628253491994394,5.3142594195796855,8.564522,1.349064964244876e-07,6.1967505961965985,7.3133335,8.069776490566908e-08,12.928906914825802,2.442628,-3.4685378270539635,15.247647708792057,-0.25509837,5.979799028721252
35,0.34,17.92507844834247,-3.3361697,1.884555700268888,18.324272269478453,2.4902525,0.9091301950404316,0.8928736511247136,-4.890836,-9.55469613464383,1.5158028583248908,1.315003,-1.6277698292237925,5.313886747383097,8.558452,-0.0,6.197991129304602,7.3124957,3.7658886983775914e-07,12.936263882335552,2.44802,-3.464375680528487,15.235399472062932,-0.26072094,5.969301027966942
36,0.35,17.928435486319533,-3.3417473,1.8853202545691061,18.323915392094317,2.491863,0.9022762069300295,0.8867183166612099,-4.880001,-9.55050325226709,1.5153670068784795,1.3156668,-1.6269499930799796,5.314980004537122,8.554368,8.094173889417479e-08,6.199129636461879,7.3118606,2.9589084412660615e-07,12.943041137539497,2.453153,-3.4654979659864846,15.223965735392332,-0.26673114,5.962823020426009
37,0.36,17.931727637499478,-3.3473697,1.8883707878071632,18.322853297678382,2.4939983,0.8934446122506444,0.8801828928425656,-4.8698545,-9.547139384100857,1.5146957273491142,1.3155993,-1.6265294028374948,5.316144978677433,8.550816,4.58665551503358e-07,6.200716374783437,7.3114057,-1.0759656187435131e-07,12.94878959549971,2.4580796,-3.4705012929969303,15.214540074337714,-0.2724611,5.960250600429853
38,0.37,17.93526909058413,-3.3534234,1.8940889368029332,18.321224297561333,2.4971185,0.8821723455208904,0.8726019698332331,-4.860503,-9.543286303635325,1.5137519873048888,1.3144114,-1.6267288657056003,5.317961808996656,8.546412,-1.0792006245211234e-07,6.202666393791476,7.3108077,-8.069731326690431e-08,12.953604025090922,2.4629116,-3.479116722861255,15.207033696439868,-0.2768045,5.962055477918028
39,0.38,17.939891421104935,-3.3601973,1.9031118301399317,18.31959700499158,2.5014064,0.8679167802277218,0.8636431628805565,-4.8513913,-9.539102812768691,1.512492030846433,1.3122516,-1.627222240151428,5.314727287537832,8.541745,-3.507359219427638e-07,6.204299662776755,7.3101315,5.379812827055095e-08,12.958129879189702,2.468326,-3.492287888901979,15.201028252612135,-0.2805012,5.968685457167995
40,0.39,17.94683089330167,-3.3679726,1.916880637733031,18.31878762757493,2.5071461,0.8492831703982807,0.8531692278709007,-4.842369,-9.53471868509519,1.5108061480602035,1.309462,-1.6274061216504894,5.313041511473308,8.536974,-2.158347815723598e-07,6.205572639283316,7.3094964,-3.227882861789941e-07,12.963460841836897,2.4750533,-3.5115564928808194,15.195958544700694,-0.28445143,5.979638519275757
41,0.4,17.957202535556334,-3.3767192,1.9371966085324108,18.319253787985783,2.5143745,0.8246100725169617,0.8404905825023586,-4.833917,-9.529678005487721,1.5084573100376595,1.3060187,-1.6279306588344051,5.309990978235251,8.531619,-1.0791587684215152e-07,6.206976670044577,7.3090525,-2.420909729120898e-07,12.970075880048055,2.4829957,-3.538940428810693,15.191218393416705,-0.28905526,5.994038265593436
42,0.41,17.969756423250818,-3.3860276,1.9614089888098714,18.32072569375192,2.522513,0.7963416270895715,0.8265942424708504,-4.8251038,-9.524575854177721,1.5056379360143253,1.3019782,-1.6285047148898035,5.309614464057254,8.526493,4.5863639217803836e-07,6.208797342345209,7.3087134,-5.379795015948879e-08,12.978191852329322,2.4921105,-3.573915479672801,15.186203327018623,-0.2945376,6.0131376089469075
43,0.42,17.981174791995787,-3.3950226,1.981837871173968,18.322544231618437,2.5299838,0.77154222406946,0.8145459488575065,-4.815191,-9.51924147643594,1.503189099753464,1.2983325,-1.6287704519371995,5.306473003925872,8.522041,1.6186977595878183e-07,6.210885245797117,7.3077874,-8.069676621149911e-08,12.98776777754568,2.5021524,-3.611315674577087,15.181046534195263,-0.30001527,6.039138858456677
44,0.43,17.990883905900958,-3.4038064,1.995664521931601,18.325204590300157,2.5367043,0.7526863662877291,0.8058367639746528,-4.805393,-9.513533999610749,1.5013035406557174,1.295538,-1.6284394012058654,5.304975058063523,8.517383,-1.0791186934325288e-07,6.213180616245064,7.305903,2.958868747943637e-07,12.999257863276934,2.5125954,-3.6469112054366084,15.176296137627519,-0.30483502,6.069941304066142
45,0.44,17.999278208390905,-3.4127984,2.004592432950454,18.32846771317613,2.5432816,0.7383869917343372,0.7997668068757742,-4.7960505,-9.507236565195997,1.500027255776277,1.2934186,-1.6276730326366489,5.30257381968344,8.512344,8.093283334106669e-08,6.215618566891935,7.3033247,5.3797301326333765e-08,13.012169482129197,2.5230932,-3.678756962441793,15.172420005273537,-0.30867353,6.101247049240072
46,0.45,18.00628085983746,-3.4217193,2.009672813032474,18.331860609646334,2.5494869,0.7275226687249328,0.7956460683721408,-4.7859445,-9.501030484561394,1.4993600316717315,1.292009,-1.6266205431742322,5.300710458700496,8.507293,-1.3488628081893222e-07,6.218106463297112,7.3003135,2.689846746321723e-07,13.025973294441792,2.5331535,-3.704341143525368,15.169716957909504,-0.31169957,6.12882820688223
47,0.46,18.012096765915725,-3.4299638,2.0113961551374326,18.335279119325925,2.5546381,0.719736413153677,0.7927917963510159,-4.774572,-9.49571745116077,1.4989295163106091,1.2913624,-1.6254948426216493,5.300046222803712,8.502296,8.093070873053947e-08,6.220986241805919,7.297226,-8.069485151758087e-08,13.04006141337859,2.5423093,-3.7223617438768004,15.168847816337621,-0.31387478,6.150359951353872
48,0.47,18.016222200174415,-3.4363678,2.0097287352063034,18.33837831766182,2.557795,0.71498558969911,0.7912320052601672,-4.7623196,-9.490734828161246,1.498529630079046,1.2914814,-1.6242058578592211,5.300685272377932,8.497352,5.39531103390693e-08,6.224103796275207,7.2944016,-1.882868143098628e-07,13.054088914386504,2.5495703,-3.7333801196685004,15.169793797537666,-0.31412154,6.16557206329596
49,0.48,18.0169308323008,-3.439949,2.0043070591091943,18.33962653473264,2.5580258,0.7137272340662408,0.7914080960747066,-4.7492824,-9.486264469349473,1.498393346460763,1.2925451,-1.6224940416984865,5.3027040201644935,8.492333,2.6976202764075946e-07,6.227027117239972,7.291711,5.379590824338329e-08,13.066841731340563,2.5539412,-3.7376502685602278,15.17228510903743,-0.3110654,6.174273724298556
50,0.49,18.014224369842186,-3.4411757,1.9952950513861856,18.338436374269765,2.5556974,0.7157340290217552,0.7925492179137748,-4.7349477,-9.48210146905035,1.4989929090038432,1.2942969,-1.6201533145255822,5.308683423896017,8.487176,-1.6185503090727855e-07,6.230032827361601,7.289507,1.8828475331042918e-07,13.077779425522692,2.5556502,-3.7361365278854235,15.175490175305457,-0.307116,6.1783620194036315
51,0.5,18.008517746790638,-3.4404235,1.9827127757179643,18.335101534407507,2.5513952,0.7211415644928484,0.7943595382089454,-4.720057,-9.478075072534628,1.5003406974261573,1.2961531,-1.6175309487711202,5.3148707215104025,8.4821005,2.1580386658085598e-07,6.233167457303814,7.2884226,8.069326760134949e-08,13.08695919976719,2.5547059,-3.7296235156249935,15.17787903396767,-0.30724365,6.181997387589371
52,0.51,18.001871972728217,-3.4392192,1.9691117346463531,18.330702892582018,2.5469701,0.7275707468533873,0.7961590262509793,-4.7060943,-9.473750709016363,1.5022029911920434,1.2973537,-1.615053937979933,5.321733354078972,8.4771,1.3487567048851486e-07,6.235540094266747,7.2884517,0.0,13.095252756966879,2.55192,-3.721672321657452,15.178237618899095,-0.3129846,6.187689923375753
53,0.52,17.998776189486907,-3.44093,1.9596916231204362,18.32730658101723,2.5457122,0.73023318660837,0.7948057416608177,-4.6932163,-9.468587086003835,1.5043395597417881,1.2970704,-1.6128048847522947,5.32589976947268,8.471961,8.09243221767391e-08,6.236774650959227,7.2886677,-8.06933184902244e-08,13.103747804747082,2.5499501,-3.7182192341451876,15.175958043263604,-0.32422748,6.196296815503616
54,0.53,18.001339217972955,-3.4470685,1.9567875120627114,18.325831260156505,2.5488765,0.72683500741373,0.7888713744891345,-4.680907,-9.463001698810055,1.5068569113377608,1.2952803,-1.6108013981696594,5.329723394747418,8.466501,-2.697438857568564e-07,6.2373667429829025,7.2883587,8.069325487913077e-08,13.11240763084101,2.5508676,-3.721417470224046,15.172286816584721,-0.33902127,6.207060766748732
55,0.54,18.006844350443988,-3.4559002,1.957072885903971,18.324835760084976,2.5546367,0.7204745538317143,0.7801911645494003,-4.6682167,-9.457305321042265,1.5105204540538264,1.2924979,-1.6090189322396977,5.3328550364818685,8.460957,2.6973998003570753e-08,6.237564818468833,7.28789,-2.689772448564364e-07,13.120244419139954,2.5542545,-3.7277452136032396,15.16977501451745,-0.35171127,6.217462717967839
56,0.55,18.010402879001564,-3.464124,1.9548123067321084,18.321745099485547,2.5600226,0.7164411670442631,0.7721249245830267,-4.6546493,-9.451524419683496,1.5164627186317376,1.2891654,-1.607332622566645,5.338900180784154,8.455512,-3.776306668847819e-07,6.236819474075655,7.2880907,-2.6897737843973305e-08,13.12625413183592,2.5575435,-3.731516758685556,15.17013701454346,-0.35940772,6.226689022876057
57,0.56,18.009818897827525,-3.470046,1.9469479842330735,18.31532301411844,2.5634913,0.7176133982605666,0.766869574264378,-4.64114,-9.445638504166237,1.5261393891383532,1.2857591,-1.6061452368681206,5.344561126945624,8.44997,-3.7762522177516723e-07,6.234051966801331,7.2889514,1.882845115882734e-07,13.130639967056714,2.5596573,-3.729731091104421,15.17314400532556,-0.36333293,6.2351375399925395
58,0.57,18.00729855802379,-3.4741907,1.9381502736952738,18.305586579456588,2.5660298,0.7196265965184279,0.7626523059778654,-4.6287374,-9.439411932964125,1.540574567062352,1.2816104,-1.6049010752221204,5.349317926815715,8.444457,6.473483194266256e-07,6.228829006520386,7.290114,1.882850077548037e-07,13.133815151247124,2.5612595,-3.7264560153974,15.175630194183443,-0.3646261,6.242560674959874
59,0.58,18.00740784105051,-3.4787924,1.9356606697428043,18.29338956914624,2.5706193,0.7158932044459283,0.7555121969742632,-4.6175046,-9.433145234400637,1.5606171168515197,1.2747084,-1.6031593769837673,5.353686686563584,8.439172,-1.3486238849216506e-07,6.220943553123607,7.2927113,-2.689801455223059e-08,13.136277434442913,2.5639057,-3.72812215466806,15.17651470368096,-0.36447543,6.247856632887572
60,0.59,18.01246047348903,-3.4872644,1.9402712608759745,18.279578926644472,2.5810072,0.7058196359155114,0.7443399818436793,-4.6066327,-9.426839262249423,1.5880313617458353,1.2632412,-1.6016516127244869,5.357291745784882,8.433945,-5.394422768595491e-07,6.209010358869948,7.2980886,2.4208504435816353e-07,13.139298939376998,2.5697992,-3.735453082081599,15.178094184926525,-0.3633703,6.25044015194113
61,0.6,18.020344219338515,-3.4991667,1.947432073890498,18.26672451062651,2.5950413,0.6933676674500493,0.7310136958036026,-4.5960045,-9.42012091742707,1.6160696084538548,1.2505157,-1.6005864233790823,5.359924783709922,8.428731,-1.618304897473564e-07,6.196120084358841,7.3040237,-1.8829087269763633e-07,13.14297016605588,2.5781372,-3.7440326534527815,15.18132998704582,-0.36109078,6.250277081174696
62,0.61,18.026312097125814,-3.5107346,1.9518356249144522,18.260227293178534,2.60552,0.6833502345368736,0.7189790625685989,-4.585394,-9.413208765987017,1.6277030214359733,1.2440945,-1.599878004696105,5.363210531587521,8.423549,-2.96685244908286e-07,6.191830725560074,7.305886,0.0,13.145702241723885,2.5857837,-3.748543993399575,15.185660326979606,-0.35790882,6.2473059488857405
63,0.62,18.028350908593065,-3.5202732,1.9512699998738106,18.258705868540915,2.6111338,0.6777694897372972,0.709953501188956,-4.5743237,-9.406692765518825,1.6246454445653349,1.2437594,-1.599248560075406,5.366848461094199,8.418476,-1.8879722972514404e-07,6.195608247057914,7.304029,-1.3449346959355275e-07,13.147155364469805,2.5918946,-3.7472970569892246,15.19064124243184,-0.35416752,6.242251182013108
64,0.63,18.026756059421867,-3.527776,1.9461326304009032,18.253453453069174,2.615724,0.6765181777370097,0.7040202012343305,-4.5629215,-9.400596821684589,1.6273134872098711,1.2420629,-1.5990797263368597,5.371067810453974,8.413564,3.2364828272042437e-07,6.196301938145493,7.3034425,-2.1518928163864743e-07,13.147366246560429,2.5970154,-3.741218188627913,15.194145129476055,-0.34970078,6.236524495280875
65,0.64,18.02197834209744,-3.533351,1.9360913985473382,18.240474386098857,2.621167,0.6798841803373565,0.7013047741524273,-4.5512614,-9.3947177363565,1.64604784232957,1.2355279,-1.5989381066332877,5.375151836690819,8.408927,3.775851467861808e-07,6.188501008339692,7.3066406,-2.6898851038111814e-08,13.146988878608786,2.6011293,-3.7300388765038948,15.196486176814076,-0.3445896,6.230381593896095
66,0.65,18.013759916978625,-3.5371559,1.9203397016608195,18.223550884882858,2.62587,0.6885845073186305,0.7024487774775515,-4.539782,-9.389114419916151,1.67254086545958,1.2274116,-1.5987305329155428,5.378022223689517,8.404038,5.394005734265658e-08,6.176320219728621,7.3111954,1.3449563237073616e-07,13.14660297292068,2.6043231,-3.7133860215337573,15.200886526186858,-0.3392663,6.2236564188845716
67,0.66,18.00149972741845,-3.5395985,1.8976828969668293,18.210464242433115,2.6267133,0.7033299786021889,0.7079332059376602,-4.5287733,-9.383374499692401,1.6885270299337005,1.2244487,-1.5985162357303337,5.380184832335472,8.398444,5.124231340628296e-07,6.169611266416376,7.312624,-1.3449606492617283e-07,13.145886656831475,2.6069217,-3.6906099019727034,15.205964771834763,-0.3343549,6.216421541006235
