Frame,Time_s,Hip_L_X_deg,Hip_L_Y_deg,Hip_L_Z_deg,Hip_R_X_deg,Hip_R_Y_deg,Hip_R_Z_deg,Knee_L_X_deg,Knee_L_Y_deg,Knee_L_Z_deg,Knee_R_X_deg,Knee_R_Y_deg,Knee_R_Z_deg,Ankle_L_X_deg,Ankle_L_Y_deg,Ankle_L_Z_deg,Ankle_R_X_deg,Ankle_R_Y_deg,Ankle_R_Z_deg,Trunk_X_deg,Trunk_Y_deg,Trunk_Z_deg,Neck_X_deg,Neck_Y_deg,Neck_Z_deg
14,0.13,18.76294287646981,0.11766545,-6.942920588490165,15.000849068417402,1.6753558,11.878156589326565,0.07674627335051112,5.538408,9.174194833718882,9.632950465738313,-5.524323,-17.298318091987298,3.5344438164592975,-0.3684577,-2.668097350076752e-08,-3.251284664038079,7.7993755,-2.154363471263035e-07,14.034383277276122,-1.4967182,1.2023650504261827,18.84829804298017,1.1075025,2.3768953724372706
15,0.14,18.759227253561324,0.11647251,-6.938643182522445,14.99763546441291,1.6742901,11.880419089489132,0.07984405095369619,5.537694,9.1729269798542,9.635603140457217,-5.522745,-17.29730893153743,3.5338865157117065,-0.36856037,1.3340489294827506e-07,-3.25550614783197,7.7989383,8.078853793627806e-08,14.031155159119644,-1.4974777,1.199992200019838,18.84872151470871,1.1112562,2.378751689787633
16,0.15,18.754826904188544,0.11501086,-6.933359177425793,14.994017171700097,1.673097,11.883060665150634,0.08359155697178534,5.5368037,9.171374819365314,9.638655381242566,-5.521005,-17.296175120135207,3.5332779885453407,-0.3685115,-1.4674537333754944e-07,-3.25982176017036,7.798432,-2.692947977969431e-08,14.028312946651273,-1.4978687,1.1975004616332525,18.849303788335455,1.1148831,2.381586004849777
17,0.16,18.749927951006352,0.11334621,-6.927402398695897,14.990042001603149,1.6718546,11.885736391757986,0.0878442435244042,5.535679,9.169778262646824,9.642069622053926,-5.519206,-17.294721997389285,3.5326199425074924,-0.3683113,-2.0010730125575642e-08,-3.264192654352345,7.7979555,-5.3858902309404355e-08,14.025728573824068,-1.4980476,1.1947605952807254,18.850002175178087,1.1184447,2.3851599013329863
18,0.17,18.744907761966395,0.1115917,-6.92117668126743,14.985909737155291,1.6706426,11.88816367023428,0.09217236898279732,5.534377,9.167937526665504,9.645687914766741,-5.517408,-17.29308104444119,3.5319817467069194,-0.36804256,4.0021460251151283e-08,-3.2686258740105063,7.797506,-1.615765288171509e-07,14.023253484023586,-1.498117,1.1914952312489304,18.85119745828284,1.122197,2.389248196438062
19,0.18,18.740189808797208,0.10995544,-6.915391937927252,14.981806501011407,1.6696814,11.889703877892117,0.0962259728633875,5.532967,9.166017389735085,9.649539287684982,-5.5157104,-17.29104735561582,3.5313753539746693,-0.36778408,1.1339414055881664e-07,-3.27321234603817,7.797113,-5.385878780943582e-08,14.020891092344408,-1.4982015,1.1875161124488691,18.85302624143311,1.1264557,2.3935665835408027
20,0.19,18.735871421694466,0.10850167,-6.910311984732055,14.977655453543331,1.6691062,11.890170892076616,0.09976231664637482,5.5314703,9.164133965071454,9.653561415332472,-5.514222,-17.28862605355505,3.5307702419028884,-0.3675576,-7.337268030766536e-08,-3.277969359351672,7.7967606,-5.924461951817012e-07,14.018281960081463,-1.4984897,1.182909896905636,18.85591882654661,1.1315688,2.397789774881986
21,0.2,18.73221214784663,0.10733648,-6.9061101377320275,14.973745170243498,1.6689918,11.889341024092461,0.10263686579159816,5.529951,9.162372630039238,9.65761171751029,-5.5129914,-17.28578127976574,3.530183485964502,-0.3674003,1.200643871145632e-07,-3.2828382170128334,7.7964597,3.3661693082299827e-07,14.015664290082055,-1.4990355,1.1778194849832724,18.85972324191431,1.1374916,2.4016654803491453
22,0.21,18.729027572146116,0.10638132,-6.902656196446117,14.969884405815149,1.6692374,11.887570297550134,0.10495385405507292,5.5284233,9.160822177097645,9.66184387347476,-5.511985,-17.282618902180023,3.5296054812059894,-0.36729762,-1.200643871145632e-07,-3.287882738601711,7.796186,1.4811134523992568e-07,14.012879280447983,-1.4998181,1.1725920423906855,18.864395091306598,1.1437881,2.405043649223951
23,0.22,18.72596252475607,0.105466284,-6.899495099520871,14.965898990434447,1.6697189,11.885279622857242,0.10682887438437365,5.526905,9.159395521334758,9.66618275114501,-5.5111814,-17.279142335892487,3.529157036598296,-0.3672355,-1.4674534789311199e-07,-3.292955861607738,7.7959476,4.443338194420587e-07,14.009973034956142,-1.5007911,1.16768711279297,18.869365761475073,1.1499548,2.40782951263167
24,0.23,18.722834298116204,0.1044853,-6.896325891745985,14.961773556175759,1.6702536,11.88281563211416,0.10858873532302958,5.525429,9.158173771246972,9.67063774203115,-5.5104833,-17.275361826186884,3.5287322842092856,-0.36718664,2.0010730761686575e-07,-3.298054811266564,7.7957425,-6.597680037911788e-07,14.007013855498235,-1.5018523,1.1635115193325651,18.87461476185223,1.1555845,2.409995749815622
25,0.24,18.71943969409871,0.103370264,-6.892915492916033,14.957506395491793,1.6707608,11.880536056478668,0.11027158988085758,5.523976,9.157149242871471,9.674993695174328,-5.5098777,-17.271528382515214,3.5284618514068358,-0.36713776,2.0010730761686575e-07,-3.302978096997674,7.795594,-1.4811114168442605e-07,14.00390355810494,-1.5029178,1.1602380444511307,18.880119894323258,1.1603727,2.4119052145754636
26,0.25,18.715734316473977,0.10208384,-6.8890803416970705,14.953078725362333,1.671174,11.87865433936233,0.11193926327603818,5.5226135,9.156284370167818,9.679219020949626,-5.5093026,-17.267672740728745,3.528292804224878,-0.36708674,-3.3351213695404716e-08,-3.307736177528234,7.7955003,-1.2118181775191115e-07,14.000617383340517,-1.5039403,1.1580044658708308,18.88590506455026,1.16447,2.413853952923033
27,0.26,18.711426174654992,0.10059422,-6.884721827232956,14.94833686653105,1.6715188,11.877226829825796,0.113778465132836,5.5212765,9.155561223889443,9.683316280677987,-5.508765,-17.263636098929265,3.5282554516278544,-0.36700433,2.9349069578622397e-07,-3.3122827356379356,7.7954583,4.0393935009897474e-08,13.996869317033473,-1.5048771,1.156758169790715,18.892265678214834,1.1678853,2.4160758988374025
28,0.27,18.706767985641044,0.098925516,-6.879966308023334,14.94364964921313,1.6716859,11.876350004291096,0.11573155238991586,5.5200763,9.154908940823706,9.687007997924379,-5.5082207,-17.259748013744236,3.528284479931827,-0.3669734,2.868204365082587e-07,-3.3166623809997944,7.795389,-1.4811107807333242e-07,13.992756689379478,-1.5057081,1.1564066284918708,18.899141971161743,1.17077,2.4187923931363637
29,0.28,18.701763164526717,0.097192355,-6.874964902003593,14.938960724347917,1.6717987,11.876035815589276,0.11778629207175255,5.5189853,9.154545233250403,9.690248068911904,-5.507724,-17.256078494612648,3.52835726413517,-0.3669975,-2.001073171585298e-08,-3.3208315711578527,7.7953176,1.4811103990667625e-07,13.988134358858673,-1.5064193,1.156709397971173,18.90658175471518,1.1732463,2.421966723553127
30,0.29,18.696734437750294,0.095545426,-6.869926783717062,14.934538176860332,1.6719671,11.876045207099384,0.11978703057046382,5.5180492,9.154313006818622,9.693020271941283,-5.507285,-17.252639494365546,3.5284603573029547,-0.36709398,2.668097350076752e-08,-3.3248532719185206,7.7952304,4.039391465434751e-07,13.983110754724128,-1.5069015,1.157381744717596,18.91467723642894,1.1756073,2.4255877910302917
31,0.3,18.69182865437893,0.09404641,-6.86500862062783,14.930537393553998,1.6721622,11.876379886368715,0.12173779663044293,5.5172415,9.154369355879275,9.695174342850775,-5.5069246,-17.24936100356394,3.5285265247605393,-0.36719966,-1.2673462094809105e-07,-3.328655339408691,7.7952175,5.251208752398551e-07,13.977728565658158,-1.5071977,1.1583580348820848,18.92317228420914,1.177867,2.4294451403640562
32,0.31,18.68728999367546,0.09280843,-6.860383301899262,14.926987402732884,1.6725157,11.876835801495814,0.1235297341117928,5.5166497,9.154568285138852,9.697035569399604,-5.506597,-17.246364258065597,3.528604645049171,-0.3672609,-1.2006437439234449e-07,-3.332336171041093,7.795296,1.2118176686303624e-07,13.972230263376298,-1.5072429,1.159414152882498,18.931974690501995,1.1801491,2.433467054568136
33,0.32,18.68321237074096,0.09196512,-6.856181028012411,14.924019685538514,1.6730855,11.877412098707033,0.12516815241937607,5.5162,9.154911502144644,9.698436611953102,-5.5063767,-17.243563880505892,3.528609554247637,-0.3672244,-3.3351213695404716e-08,-3.335810602894514,7.795497,-2.019696877717061e-07,13.96662438561501,-1.5069487,1.160472725482144,18.940896625105324,1.1825953,2.4376257859990274
34,0.33,18.67968628558194,0.09144026,-6.8523172753763,14.921623996687131,1.6737709,11.878046452526199,0.12657393074856896,5.515881,9.155138605934548,9.69952602712572,-5.506173,-17.241023050134647,3.5286366615609057,-0.36706945,6.00321935572816e-08,-3.3390854651581234,7.795816,-4.039396681544429e-08,13.961163649373585,-1.5064024,1.1614637432420307,18.94977587102634,1.1851763,2.4416545303922774
35,0.34,18.676646851401287,0.09124837,-6.848947003907722,14.919629581449488,1.6745294,11.878824240317934,0.12779769520855164,5.515724,9.155437426710735,9.70049164511963,-5.5059376,-17.23882885186378,3.5286279103810316,-0.36686242,-3.7353362901074527e-07,-3.342248909960897,7.7962685,3.366167527119361e-07,13.955753285777288,-1.5055921,1.1623330982573263,18.95834775843471,1.1879492,2.4455379198222524
36,0.35,18.673984785172273,0.091386475,-6.8459114117084745,14.918033024730997,1.6753857,11.879653254528444,0.12896699157794608,5.515585,9.155710634277536,9.701212230077067,-5.5056977,-17.23675588945068,3.528506461079852,-0.36655933,-1.0005364744732352e-07,-3.345140641300751,7.796805,0.0,13.950478672190746,-1.5045512,1.1630200658774414,18.96661057978313,1.1910422,2.4490563210184555
37,0.36,18.67169667180032,0.09180824,-6.843193423305632,14.91680700577498,1.6762913,11.880548009309715,0.13005608658544576,5.5154495,9.155848945608229,9.701804748987566,-5.505451,-17.23491856856395,3.5282454197875106,-0.3662086,-6.003218719617224e-08,-3.347899824282025,7.797401,9.425295181927036e-08,13.945345785029481,-1.5033203,1.1633813188515116,18.974492618085325,1.1943833,2.4523132540354937
38,0.37,18.669777388643546,0.09254099,-6.840866890119597,14.915939571750389,1.6772702,11.881363363141885,0.13106778167582747,5.515306,9.156007747506433,9.702217975432351,-5.505211,-17.23310344579202,3.5278292051349633,-0.36585686,1.2006436167012574e-07,-3.3504777938068813,7.79799,2.6929454335256856e-08,13.940327303536815,-1.5018523,1.1633642433785867,18.981874345030818,1.1980863,2.4550656068275973
39,0.38,18.66820473758715,0.09347203,-6.838758922987001,14.915432430204515,1.6783038,11.882100169798601,0.13206764399708062,5.515151,9.15606751166167,9.70248008394175,-5.505012,-17.231298568303842,3.5271912227778017,-0.36556593,-1.6675606211591424e-07,-3.353023106489769,7.798519,1.0771794456321469e-07,13.93540871356076,-1.5001647,1.1629000039584374,18.988846260626108,1.202048,2.45727431925045
40,0.39,18.666999209198643,0.09454415,-6.837030031353342,14.915261675475264,1.6793531,11.882602188702597,0.13296653424445135,5.5149736,9.156136667327015,9.702438249033085,-5.5048876,-17.229447587038766,3.526361781680468,-0.36533967,-1.0672386855863262e-07,-3.3555073743569497,7.7989793,2.1543611812636644e-07,13.93049097735835,-1.4982828,1.1618956459853282,18.995246147878408,1.2061932,2.4588616979022433
41,0.4,18.666101039322786,0.095740296,-6.835559833134496,14.915405109447835,1.6804297,11.882985533069764,0.1338132909385478,5.5147834,9.156301445640743,9.702255541472786,-5.5048203,-17.22781858692172,3.5253684160430545,-0.3651879,2.6013945028527245e-07,-3.358148950018452,7.799331,1.8850676874941408e-07,13.925510061906119,-1.4961822,1.1604433770130542,19.00101765772707,1.210488,2.459813228630991
42,0.41,18.66555803928377,0.09691018,-6.834311616063677,14.915799552872404,1.6814475,11.883254471768334,0.13443683918500235,5.5146203,9.156229728654457,9.701845730122585,-5.5048428,-17.226321067946195,3.5243101636085257,-0.36511898,-7.337266122433728e-08,-3.3608607485623585,7.7996097,-2.692955547689573e-07,13.92042583984269,-1.4939326,1.1586561086063323,19.00607370526017,1.2146803,2.4599538878392107
43,0.42,18.665194331710467,0.09809479,-6.8333967976017185,14.916313524607446,1.682399,11.883530240656071,0.13494694225821124,5.514436,9.156373162627027,9.701382131032672,-5.504893,-17.22532898296925,3.523221388766143,-0.36512068,-3.33512098787391e-07,-3.363729854900587,7.799828,-9.425349887467557e-08,13.915244287583588,-1.4914725,1.1566961644796558,19.010318667829335,1.2188592,2.4593647840232973
44,0.43,18.664769152434634,0.09917396,-6.832660844718649,14.916687477464505,1.683298,11.88373343878388,0.13543067172987888,5.5142765,9.156528549430645,9.700921947037342,-5.504944,-17.22454521876199,3.522045529011843,-0.36520115,-3.0016087873087695e-07,-3.3667199836531716,7.8000345,-5.65521247692428e-07,13.909792942852272,-1.4888046,1.154775600662413,19.013527149191948,1.2228575,2.4580623523259404
45,0.44,18.66448569958408,0.1002747,-6.832244203179279,14.91702557182842,1.6841594,11.884028844465483,0.1356984765103242,5.5141134,9.156929823044383,9.700531772481005,-5.5050592,-17.22418321873598,3.520930287186427,-0.3653651,1.6008580283794893e-07,-3.369805948497548,7.8002086,-2.2890156887018491e-07,13.904275857550195,-1.4858431,1.1528586653831665,19.015649630476528,1.226535,2.456284582151033
46,0.45,18.66411003917973,0.10136774,-6.832199380062851,14.917083628436366,1.685037,11.884213259573073,0.13581636397457303,5.5139513,9.15760686554586,9.700284178123592,-5.505175,-17.22408930363489,3.5198660583363743,-0.36557958,8.671314161361167e-08,-3.3729747293856107,7.8003507,-3.635496643101317e-07,13.898436045809834,-1.4825934,1.1510219848266678,19.016778319236874,1.2298443,2.4542129003984035
47,0.46,18.663785605194153,0.10255811,-6.832502896594093,14.916988005787985,1.6860666,11.884223504856829,0.13567307674434823,5.513742,9.1584068514524,9.700149281887484,-5.5053887,-17.22423786024934,3.5188718389253144,-0.36576784,-1.0005364108621416e-07,-3.376215654146782,7.800453,-8.078883690841811e-08,13.89242377179293,-1.478956,1.149118923369173,19.01696444189176,1.2328329,2.452033856609758
48,0.47,18.663468001397746,0.10373461,-6.833100538146469,14.916648203876777,1.6871822,11.883957981252845,0.13530441995193943,5.51353,9.159288799628976,9.700201362079905,-5.5056353,-17.224526435741772,3.5179523247083018,-0.3659608,9.338338816935823e-08,-3.3795462251408095,7.8004656,-5.385922672598186e-08,13.886127191151825,-1.4749696,1.147192489858112,19.01651706450112,1.2352791,2.449924822260105
49,0.48,18.663309199499544,0.104943775,-6.834085792934244,14.916260590641379,1.6883866,11.883409858571952,0.13463680898121036,5.5132914,9.160242464791839,9.700273932839837,-5.505985,-17.22503016219306,3.517051166624683,-0.36610144,2.334584640622862e-07,-3.382967082697928,7.8004007,-2.019720541043891e-07,13.879536058602762,-1.4706672,1.145132334049707,19.015600111605046,1.2372419,2.4481637006712993
50,0.49,18.663220407040335,0.106168516,-6.835271684528887,14.915847364196594,1.6897203,11.882632924553862,0.13370762310961093,5.5130105,9.161249917694416,9.700325159258611,-5.506423,-17.22576611507613,3.516154704296119,-0.36619493,2.6013945028527245e-07,-3.3864897527623623,7.800266,9.425358793020665e-08,13.872650374145744,-1.4660207,1.1429983268209012,19.014558507756618,1.2386496,2.446947500112214
51,0.5,18.663420190073555,0.10739453,-6.836868241247378,14.915630505690446,1.6910702,11.881620349009408,0.13257018316939226,5.512775,9.162096007377851,9.700224413968353,-5.50698,-17.22649523777003,3.5151214247407427,-0.36628783,6.6702425800532095e-09,-3.390045719999,7.80007,3.2315501685598557e-07,13.865650284020127,-1.4610937,1.140648101416182,19.013545932212164,1.2396208,2.446161814914251
52,0.51,18.663922208977553,0.10866389,-6.838862656485021,14.915659533994418,1.6924839,11.880441287603935,0.1311079090372013,5.512539,9.16288660177428,9.699895711114547,-5.5076795,-17.227514643503653,3.5140488715976392,-0.36637446,1.734263213938795e-07,-3.393594857046468,7.7998605,-9.021406720702965e-07,13.858433335388362,-1.4559221,1.1380833653828424,19.012844130274946,1.2401489,2.4457532842245198
53,0.52,18.664830624137164,0.11002758,-6.8413462840219665,14.91606251515545,1.6939803,11.879047929013252,0.12923563679182443,5.5123796,9.163543153708249,9.699132437474798,-5.5085835,-17.228498190744137,3.512932135668342,-0.36647886,1.3340484205940015e-07,-3.39707633253247,7.7996564,5.655207388036789e-07,13.850920127301348,-1.450503,1.1351872584530511,19.01261361139046,1.2401705,2.445536425718372
54,0.53,18.666319605376227,0.11153727,-6.8445201875519075,14.91695726993672,1.6955471,11.877462471352162,0.12687788750684775,5.5122967,9.164049441480476,9.698000333619868,-5.5096893,-17.229693473848886,3.5118531792228915,-0.36653435,-1.0005363472510479e-07,-3.4005208823082724,7.799543,1.615773303169306e-07,13.843288244677504,-1.4449214,1.1316794227057208,19.01289364914643,1.2398943,2.4455140141601577
55,0.54,18.668500143268755,0.113370754,-6.848528654821059,14.91834892098011,1.6973606,11.875518428759648,0.12384342922572415,5.5122957,9.164501941512988,9.696445611810045,-5.511023,-17.23110561545979,3.510853410283131,-0.36656913,1.5341558172663983e-07,-3.4039325617986935,7.79956,6.732388233112995e-08,13.835356687503827,-1.4391927,1.127315145269494,19.01386865865045,1.2395681,2.4455701497773985
56,0.55,18.671459322726662,0.11557178,-6.853515546688814,14.920273326778762,1.6994205,11.873322522941487,0.12001382753546262,5.5123844,9.165024450984495,9.694446073930523,-5.512631,-17.232855851434604,3.509958015171625,-0.3665386,1.0672388128085135e-07,-3.4072772200578845,7.7997603,-4.308731013636062e-07,13.827092158608112,-1.4334352,1.1219136395747775,19.015565960659195,1.2393541,2.4457172122879656
57,0.56,18.67518348337161,0.118179634,-6.859489827778459,14.922595591096567,1.7018627,11.870733881246053,0.11523024051722072,5.5126433,9.165412064219893,9.692142592632937,-5.5144887,-17.234951011962504,3.509202425494692,-0.36648825,-1.0672389400307008e-07,-3.4106474915264626,7.8001227,-6.867046048328049e-07,13.818349516470496,-1.427634,1.1153234675210673,19.018065809895422,1.2393072,2.445959257116678
58,0.57,18.679640181805045,0.12127692,-6.866567611305885,14.925192770528463,1.704764,11.867609069700773,0.10957306296598494,5.5129375,9.165811630286338,9.689637620754834,-5.51665,-17.237297181942406,3.5085322131823844,-0.36632922,-1.0672388128085135e-07,-3.414017762995041,7.8006186,9.425367698573774e-08,13.80917401109423,-1.4219266,1.1074276621188268,19.02101132897499,1.2396737,2.446147514205676
59,0.58,18.68437691799445,0.12480152,-6.874604609524875,14.927704572595735,1.7082477,11.86393101283272,0.10326571677280873,5.513317,9.166136918045561,9.687093375289004,-5.5190487,-17.23996778590788,3.507904902995801,-0.36607948,1.2006437439234449e-07,-3.417454842251438,7.801154,-5.385931578151294e-08,13.799365005672446,-1.4162295,1.0985184273984856,19.024378612235807,1.2403804,2.4460913785884353
60,0.59,18.689347588162924,0.12854256,-6.883226015804723,14.93022491239947,1.7120149,11.859940474810141,0.0965502867870441,5.513726,9.166351215230769,9.684408257171544,-5.5216517,-17.242897937061816,3.507294668282143,-0.3657764,-2.0010725354743617e-08,-3.4209393059452022,7.801728,3.0969147444497596e-07,13.78920083041382,-1.4106541,1.0889796413357398,19.027756140780376,1.2412933,2.445721481156197
61,0.6,18.693840145089503,0.13229725,-6.891826504630239,14.932275676697767,1.7159594,11.856042144341355,0.0899189268250088,5.5140786,9.166256446356035,9.681770950378272,-5.524334,-17.24608080521504,3.5066524170567503,-0.3655004,1.267345955036536e-07,-3.424491431200432,7.802295,-3.5008647812124643e-07,13.778672093808245,-1.4051837,1.0793921901751573,19.031157574987045,1.2423121,2.4448903325115707
62,0.61,18.697501126484628,0.13581887,-6.899884847190385,14.933739044727442,1.7198403,11.8524562950271,0.08391389654388498,5.5143347,9.165683564239401,9.679274516236632,-5.5269566,-17.249232937517,3.5058835938883006,-0.36527073,-1.800965297829699e-07,-3.4281248783954674,7.8028383,3.3662204515492604e-07,13.76796833360519,-1.3998104,1.0703446441241236,19.034582914855804,1.2432041,2.4436258937414723
63,0.62,18.700023173835657,0.13893706,-6.906961776944164,14.93440669571881,1.7235495,11.84935624291756,0.07881762159781006,5.514484,9.16468635662058,9.677082025513059,-5.5293856,-17.252487522656512,3.504995669296199,-0.3651414,-4.0021450709487233e-08,-3.4318447701721855,7.8033304,-4.0394691981911664e-08,13.757275672459533,-1.3944772,1.062113305678906,19.037830669806144,1.2438835,2.4420015893794784
64,0.63,18.701387504122366,0.14159508,-6.9128916618042044,14.934312780617722,1.7270354,11.846736011597214,0.07481581776516355,5.5144725,9.163072724429163,9.675324105575426,-5.531574,-17.255537202120923,3.503962816627646,-0.36502144,-2.3345843861784875e-07,-3.4356276277553146,7.803766,6.732455660872243e-08,13.746766572647823,-1.3891778,1.0548372332221385,19.041109160607753,1.2442216,2.440135453632184
65,0.64,18.701686324898553,0.14385054,-6.9176962729984846,14.93354779943068,1.7303228,11.844582794461367,0.0719228457854797,5.5143065,9.161067210134119,9.673934162079329,-5.5335674,-17.258387098552113,3.50273829177551,-0.3649102,4.0021447528932555e-08,-3.4394228650563146,7.80416,-5.385970126474034e-07,13.73654263323396,-1.383844,1.048456128990054,19.04426641555159,1.2442212,2.4382844723671107
66,0.65,18.701032334285525,0.14574978,-6.921532277991093,14.93216297857646,1.7334739,11.842759133952974,0.06998495970136707,5.5140266,9.15864590807335,9.672969397859065,-5.535331,-17.261180645922646,3.501441836493677,-0.3647849,3.8020376106652333e-07,-3.4432059360828555,7.8044996,-1.3464934221738193e-07,13.726723382528421,-1.378369,1.0427942223332307,19.04710948179361,1.2438358,2.4365886644622434
67,0.66,18.699440900208913,0.14739606,-6.924519205092505,14.93011562937275,1.7366472,11.84116769987636,0.06896419326599396,5.5136266,9.155936030520147,9.672449449708497,-5.5369315,-17.263893938570433,3.5000328965339498,-0.36463636,-1.5341555628220237e-07,-3.4469420495588525,7.8048115,-2.2890408786949263e-07,13.717188438447083,-1.3726435,1.0377478864753549,19.049551274421887,1.2429043,2.4350715086928543
